username profile,rate,date,reviews
anisseptr,5,16-10-2018 04:03 PM,"wangi yang ini terawet daripada varian lain. selain bikin wangi, produk ini juga bikin rambut gak gampang kuyu. cukup pake rutin sebulan sekali sepertinya cukup menutrisi rambut biar selalu sehat. highly recommended!!!"
raliyarmdn,5,16-10-2018 05:33 AM,"Bener-bener amazed sama yang satu ini. Harga ga terlalu mahal, cenderung ekonomis, tp hasilnya enak bgt lembut bgt wanginya juga suka banget. Lagi coba L*real versi mahal (serie expert pro keratin liss unlimited) yang harganya 9x lipat makarizo hair energy royal jelly, tapi beneran deh, rambut aku masih lebih jinak pake makarizo ini. luvvvv bgt pokoknya"
Eryka_kusuma24,3,14-10-2018 01:04 PM,Baunya juara wangi banget dan tahan lama cuma efek nya jelek drambut aq .. jadi mekar kaya singa walapun lembut banget rasa nya tapi ngembang nya itu ga ketulungan .. emang brasa lebih tebel karena ngembang .. tapi kalo ngembangnya kebangetan ga enak juga jadinya ..
charistaaa,4,12-10-2018 05:51 AM,"bikin adeeem kulit kepala, wanginya juga aku sukaaa, bikin calm gitu. biasanya aku diemin sampe 30menitan sampe sejam biar hasilnya maksimaaal. abis dibilas rambut langsung lembuuut banget dan wanginya itu awet banget sampe 3 harian masih kecium."
dinarsetyawan,5,10-10-2018 07:11 AM,"Suka pakai produk makarizo yang ini , tapi wangi yang kiwi tetep yang favorit, setelah pakai produk ini dengan pemakaian rutin seminggu sekali selama sebulan, rambutku rontoknya berkurang, dan jadi nggak terlalu kering rambut jadi lembut dan gampang di atur, wanginya tahan lama, "
syifaule,5,07-10-2018 04:36 PM,Suka banget sama masker rambut ini. Dari seluruh varian makarizo hair energy ini yang paling mouisturizing apalagi rambutku yang setiap hari di styling dan sempat rusak karena rebonding dan smoothing. Aku sampe nyetok 5 dus sachet karena aku selalu pakai ini kalo keramas
allpenliebee_,3,07-10-2018 04:23 PM,"buat creambath di rumah sih ini cocok banget. wanginya enak, bikin rambut lembut jugaa bener bener alus sampe gaperlu keknya sisiran. buat yang rambutnya susah diatur, wajib nih cobain ini, ada beberapa varian juga kalo gasalah khusus rambut rontok sama kering deh. dan ini tuh gampang banget dicari juga low pricey bangett. "
ntyaa,4,03-10-2018 12:33 AM,"suka banget sama semua wangi hair theraphi makarizo. dia melembutkan banget setelah dipakai. emang waktu dibilas agak susah, kayak licin licin banget gitu rambutnya. tapi nggak apa itu kayaknya yg bikin melindungi rambut. "
Wirdamn,5,02-10-2018 03:10 AM,"Ngaruh banget buat ngerawat rambut yang rusak karna terlalu sering dicatok. Sukaaa banget pake ini, bikin rambut lembut dan ga kering kerontang lagi. Wanginya juga enak bangett dan murah meriah pun 😂 sayang belum pernah dapet yang jar, ketemunya selalu sachet"
Henoen,5,30-09-2018 02:53 PM,"Rekomendasi bgt buat rambut yg kering&rusak akibat bahan kimia.Q lbh suka ini drpd yg lain,klo abis pake ini rambutku yg tdnya kering parah(ngekrus) jd lurus.Hrs rutin memang pakainya,love bgt 😘😘😘😘"
chynsly,4,30-09-2018 06:08 AM,"ini enakk wanginyaaa kalem gitu trus rambut jadi lembuttt tp rambutku kn agak ngembang ya jd pas dulu pake ini cuma ngefek di lembut sm ga kusut aja sih, tp ku jrg jrg pake jd mgkin efeknya ga terlalu kerasa😂 kl repurchase sih maybe ya soalnya mau nyoba hair mask lain"
mochapucinno,5,29-09-2018 01:45 PM,"hair mask pertama yg ku pake. dari jaman SMA masih ku pake sampe sekarang udh semester 5 dong wkwk. baunya enak banget! kadang-kadang suka gantian sama varian satunya, antara emang sengaja ganti ato gak sengaja karena bungkusnya hampir sama cuma beda tulisan sama gambar + warna yg mencirikan variannya wkwkw. tp kalo dia ku, beda varian efeknya ttp hampir sama sih. bikin rambut alus, wanginya tahan (biasanya 2-3 hari wanginya msh tahan dong meskipun shampooan juga wkwk), dan rambutku jadi nggak keliatan kering kumel gitu. terbaek ❤❤"
Yuniks,5,29-09-2018 02:47 AM,"aku biasa beli yang sachetan aja.. biar bisa selang seling varian lainnya. produk ini wangi dan bikin rambut halus, lembut, pengen nyium rambut terusss.. aku biasa pake 1x sminggu doang, hari minggu.. khusus perawatan 😉"
della2531,4,28-09-2018 07:49 AM,enakkk bangett si bauu nyaaa wangi nyaaa seger dan manisss abiss pakai ini rambuttt rasanyaaa alusss bangettt dipegangg dan harga nyaa juga murahh ga terlalu mahal dan bisaa di temuin dimana mana dan yaa love it
okepuspa12,5,26-09-2018 01:50 PM,Gak tau udh brpa bny botol yng kepakai. Setiap belanja bulanan selalu ini yang pertama kali di cari karna susah bgt dpet ny sngking bny jga org2 yng pakai. Secinta itu sma makarizo varian ini. Bener2 wangi stlah di pakai. Jadi ny bikin rileks bgt stlah pakai ini. Rambut juga jadi haluuus bgt dn gmpang bgt di atur apa lagi rambut aku yng tebal dn bergelombang.
Delenaaa,4,25-09-2018 09:15 AM,"Rambut aku yang tadinya kering jadi superrrr halusss...
Tapi ya gitu, ribet harus pake sendiri mah wkwk
Akhirnya mah ke salon lagi..
Overall cucok meong buat type rambut kering yang butuh perawatan extra, cuma ya itu harus mau diribetin ama doi wkwk"
AnggaraAl,5,24-09-2018 03:15 PM,"Wanginya masyaAllah enak sekali. Lebih2 enak dibanding elips. Sumveve, ini pengalaman di rambutku si, tau deh di rambut kalian gimana. Selain enak, wanginya ituloh lama hilangnya. Ya, sampai 4 atau 5 hari dah. Repuechase dong, pastinya. Dipakai sebulan sekali."
nini_cute,3,24-09-2018 08:09 AM,"Sebenarnya pakai ini buat ganti2 sama yang varian aloe melon. Aq kurang suka wanginya, tapi sesuai untuk kebutuhan rambutku yang kering dan rusak. Sama seperti hair creambath yg lainnya, aq oles sebagai pengganti conditioner. Hasilnya setelah dibilas rambut jadi lembut terasa lebih sehat dan gak mudah kusut."
Triiwahyu,5,24-09-2018 06:04 AM,"Hair Mask yg selalu gue pake klo yang variant chocholate engga ada atau abis.


wanginya awet, dan enak banget si emang ini.
Aku selalu pakai seling2 sama hair mask lainya, ini itu untuk rambut yang sering dismoothing dan dicat."
leilafw,5,20-09-2018 06:04 PM,"Gara2 habis dinasehatin tante yg punya salon langgananku, katanya 'rambut yg sehat itu rambut yg dirawat', ga perlu perawatan mahal, gaperlu ke salon 2x seminggu, yg penting rajin dirawat dirumah. Akhirnya mikir selama ini ngeluh rambut rontok, rambut kering, frizzing, tp ga pernah bener2 di treat secara rutin, ya sama jg boong. Akhirnya direkomendasiin masker rambut ini, pake rutin tiap habis keramas. Cukup 3-5menit aja trus bilas. Ada sensasi tingling diawal tp makin kesini makin ga berasa. Wanginya enak kayak bubble gum, dan bikin rambut super lembut after use. Aku keringin pake handuk aja trus spray vitamin lg, begitu tiap hari shampoo 3/4hari sekali. Aku kurangi penggunaan hair dryer jg, klo emang ga buru2, dan bener2 ada perubahan signifikan, jd lembut dan rontok lmyn terkontrol. Next pengen nyoba yg aloe melon varian."
rizkyaannisa,5,19-09-2018 05:25 PM,"Suka banget sama varian royal jelly ini. Rambut jadi lembut, nggak kayak singa, dan bikin rambut lebih lembap. Biasanya kadang kalau abis keramas tuh suka males liat rambut yang kering, kusut, dan ngembang gak karuan, tapi beda banget kalo abis keramas, creambath pake makarizo ini. Semenjak pemakaian pertama langsung bikin rambut keliatan lebih sehat dan halus."
fairynee,3,19-09-2018 07:25 AM,"Love and hate with this product. Saya suka wanginya, enak banget. Harganya juga murah dan isinya banyak. Terkadang pakai ini bikin rambut lembut, gampang diatur. masalahnya, tipe rambut sy itu tipis dan gampang lepek. Pakai ini jd bikin terlihat Lbh tipis."
rasya0rin,5,18-09-2018 03:21 PM,"Ini sih enak bgt, rambut rusak gara gara keseringan berenang bisa berangsur angsur balik normal. Padahal pakainya juga enggak teratur (kalo pas ada waktu doang hehe). Pokoknya rekomen deh buat yang rambutnya rusak dan pingin pakai produk yg menengah kebawah 😊"
anggitaaivani,5,16-09-2018 01:28 PM,"hair mask routine aku donggg. wanginya super enak bikin rambut jd gampang diatur kl abis keramas, satu sachet kecil kl aku bisa dipake maybe sampe 5 kali. aku biasa beli yg kemasan kecil cm 7k di indomaret atau yg kemasan lebih besarnya lagi 14k. repurchase? ofc!"
jesslynls,5,10-09-2018 11:55 PM,"semenjak warnain rambut, rambut jdi kering suka patah di tengah gitu dan susah disisir , dan akhirnya liat ini di watsons lg promo, beli deh yg buat rambut kering dan rusak, pakai ini seminggu sekali enak bgt wanginya sukaaa, dan ngefek di rambut jdi lebih halus gampang disisir 😚"
tiffanikhrni,5,05-09-2018 10:38 AM,"udah pake ini sekitar 3 jar, enak banget kalau habis pakai ini, rambut jadi lembuut dan wangiii banget, tapi kurang suka sama kemasan nya yang jumboo banget, recomended siiih!! kalau mau beli murah beli official store makarizo di shopee, sering diskon jadi 59.000 ajaaa, atau di star seller juga banyak yang jual murah"
raynahasan,5,03-09-2018 12:39 PM,"baunya enakkk, hasilnya lembut banget. gausah jauh2 dan mahal2 di salon di rumah bisa, praktis. ga kecewa sama sekali. it's like my hair is in the right hand. repurchase iya berkali2 tapi pake varian madu/kiwi/melon dan ukurn lbh kecil"
diah98,5,01-09-2018 01:26 AM,"ini produk apa siiih enak banget dipakenya. wanginya tahan lama, trs lama2 rambut wanginya kaya cokelat, melembabkan bgt untuk rambut setelah maskeran pake ini, nggk membuat rambut makin rontok. pasti bakalan R.E.P.U.R.C.H.A.S.E"
gggael,4,31-08-2018 03:26 PM,"wanginya dahsyat emang . seger n awet . apalagi klo soal bikin rambut jdi halus n lembut , buhhh ini jagonya ! dulu mah hrus beli yg besar itu, klo skrg kan ada sachetannya n gampang dibeli karna murah n ada dimana2 .
kekurangannya cm 1 di aq ... setiap pke ini rambutku jdi bnyak yg rontok karna memang rambut aq rontok parah , pke ini jdi tambah bnyak rontoknya . ngakalinnya ya pke krimnya ini cuma dri tengah sampai ke ujung rambut aja , jgn kena kulit kepala . 😊😊😊"
claraird,4,29-08-2018 03:26 PM,"BAUNYA ENAK,  suka nyium-nyium rambut sendiri gegara ini wkwk. menurutku hasilnya yg ini jauh lebih bagus dari yg texture ya. dia bikin rambut lebih halus.  padahal rambutku rusak bekas smoothing. aku pake ini terus tiap keramas. "
claraird,5,29-08-2018 03:25 PM,"BAUNYA ENAK,  suka nyium-nyium rambut sendiri gegara ini wkwk. menurutku hasilnya yg ini jauh lebih bagus dari yg texture ya. dia bikin rambut lebih halus.  padahal rambutku rusak bekas smoothing. aku pake ini terus tiap keramas. "
clarasutanto,4,29-08-2018 02:43 PM,"Beli hairmask sebenrnya niat awalnya buat bikin rambut jd lebih halus & kyk iklan di tipi2 😂 cuma krn emg anaknya males buat hairmask dirumah jd aku ga rutin pake ini.
But surprisingly ini works well loh walaupun aku makenya males2an banget.
Yang paling aku suka wanginya sih, ini enak bgt & tahan lama bgt dirambut."
mandayya,3,29-08-2018 04:33 AM,"Ini favorit dr jaman SMP wkwk. Maskeran rambut itu emang bikim fresh, bikin seger dan bikin rambut jd tambah halus whehe. So far aku kurang suka wanginya): trs packagingnya bikin aku rada bingung gitu soalnya packaging setiap varoan nyaris sama semua dimata aku wkwk. 
"
mandayya,3,29-08-2018 04:31 AM,"Efeknya wangi-wangi aja dan nggak gampang lepek sih. Jarang aku pake soalnya kan aku berkerudung, jadi jarang terpapar sinar matahari rambutnya /kecuali pas ngangkat jemuran\ wkwk dirumah juga suka pake sih biar harum saat aku males cuci rambut wkwk"
pupuiii,4,24-08-2018 11:03 PM,Wangi banget! Rambut aku jadi lembut dan lebih mudah diatur setelah pakai ini. Sebenernya buat packagingnya di jar gitu jadi agak riskan juga ngambilnya. Kalo beli yang sachetan ga betah aja gitu ngeliatnya kalo dibagi 2 makenya satu sachet itu. Tapi untuk produknya sendiri sih mantul mantap betul!
kyna__,5,22-08-2018 12:09 PM,"Suka banget sama produk ini. wanginya yang bikin aku jatuh hati. tapi efek dirambut aku ada banget, rambut aku enggak sekering dulu (walopun belom lembab), dan rambut patah aku berkurang. wanginya emang kurang tahan lama (mungkin karna pakenya enggak banyak), tapi aku nggak masalah. aku pake ini setiap abis keramas, jadi ini sebagai pengganti conditioner aku. pokoknya love deh!"
iudian,5,17-08-2018 08:19 AM,"Baru sadar pas SMA rambut aku badai banget! 😂 temen aku pada nanya aku perawatan rambut dimana pdhl mah engga ke salon aku tu 😥 cuma pake ini dan yang kiwi! Dulu jaman SMA tuh kalo lg rajin bisa sampe 3 hari berturut turut pake ini sebelum sampoan (hehe mon maap) tapi gaada efek buruk sih walaupun sampe 5 hari berturut turut pun aku pake. Jujur dulu tuh gapaham apapun, aku cuma suka sama tulisan “honey” sama yg “kiwi” itu gatau kalo ternyata wangi nya juga membahana! Skrg udah kuliah udh ga rajin pake kerasa banget rambut lebih cepet lepek dan kering gitu 😭 mulai skrg akan coba rutin pake lagi. Dan ini harus di coba banget! Apalagi skrg ada kemasan sachet nya bisa banget di coba coba just incase ga cocok atau gasuka wanginya 😊"
WindiPhandiana,5,15-08-2018 11:43 PM,"Hair mask ini ngaruh banget! Wanginya enak kayak madu. Terus selama seminggu penuh, aku gak ngerasain rambut lepek dan wanginya bertahan seminggu juga. Aku beli yang sachetan and it lasted super long! Bisa dipake 5 kali buat yang rambut pendek. Repurchase? Yes. "
mariatresia,5,15-08-2018 03:35 PM,Niatnya cuma pengen nyobain. Gataunya jadi suka. Aku pake yg honey dan kiwi. Wanginya aku suka karna fresh dan bikin rileks gitu. Pas dipake kulit kepala terasa dingin. Trus abis pake ini tuh rambut terasa halus dan lembut.
maryamnamirah,5,15-08-2018 12:19 PM,"aku paling suka creambath sasetan gt termasuk yg ini. suka krn stelah pake didiemin 5 menitan rambut jd halussss parah pas disisir ga ketarik tarik gt dan gak gampang kusut. trs wangi nya tuh awet gt dirambut pas pake jilbab , jilbabnya ikutan wangi 😍 udh gt murah bgt lg dan 1 saset bisa dipake 3 - 4 kali aaah parah sesuka itu ❤❤❤"
hennytiaridhaf,5,15-08-2018 08:24 AM,"Me likey. Wanginya ada bbrp varian, tapi yg royal jelly ini kesukaan aku, kyk rempah2 tapi masih elegan gtu. Setelah pemakaian rambut lembut tak tertolong. Kalau rambut kamu tegang ga terawat, maka kamu harus banget cobain ini produk"
dewifebryantiw,5,11-08-2018 03:42 AM,"hair maskk favorit aqqqqq.
aku jadiin condi ganti-gantian sm yg melon (kl lg inget). konsistensinya agak encer sih menurut aku, pas di pke trs di diemin bentaran ada sensasi cool arometherapynya gt di kulit kepala. bikin rambut lemes bgtttt, wangiii paraah, rambut jd alus dan jf lembab soalnya rambut aku kering paraah. cm packagingnya ga travel friendly bgt yg jar soalnya gendut bulet gede gt, tp bs di solve sm si sachett. saling melengkapi gt ya hahaha. gonna repurchase of korssss👌"
fajrinr,5,07-08-2018 12:18 PM,"this is my first hair mask... bikin rambut jadi lembut, trus nggak buat rambut lepek. di rambut aku yg kering ini dia oke bgt!!!. rasa lembut nya bertahan sampe 2 hari di aku. dan udh sering repurchase juga."
adrinaiu,4,31-07-2018 09:59 PM,"Beli ini di Watsons yg full size sekitar 60ribuan krn dpt discount. Krn pasca bleaching rambutku kering af. Dulunya aku ga rutin pake hair mask. Jd hair mask kadang aku jadiin sbg penggantinya conditioner pdhl beda ya. Yg jelas varian Royal Jelly ini bagus buat merawat rambut yg rusak krn styling. Aku suka semua varian sih, dulu nyoba yg sachet mulai yg Kiwi, Aloe semua bagus dan bikin rambut halus ?, dan mungkin akan lebih bagus kalo kemasannya di tube biar lebih higienis."
mentariratna26,5,31-07-2018 02:37 PM,"Aduh ini product dewa banget. Harga murah tapi kualitas ok punya. Semenjak pakai ini rambut jarang kusut, wangi nya awet, buat rambut halus dan gampang di atur. Jadi semangat keramas karena after keramas rambut kerasa banget bedanya."
nauradhiany,5,30-07-2018 12:55 PM,"Suka sama hair mask ini karena bikin rambut lembab ga kering dan bikin rambut gampang diatur dan ga kusut. Apalagi klo udh seminggu ga keramas, pake ini tuh kaya kerusakan rambut aku bener2 teratasi, biasanya rambut tuh lepek habis pake ini jd bagus banget rambut aku jd keliatan lebih sehat"
Ganisyatd,5,30-07-2018 08:11 AM,"kemaren2 rambut ku rusak karna abis sakit trs nyoba pake produk lain malah jd kaku bgt, bingung harus apa tp males bgt ke salon soalnya aku anak rumahan bgt hahaha. lagi iseng ke supermarket nemu ini yaudh mau coba aja, eh rambut ku jadi bener lagi + HALUS BANGET JADI NYA! untuk bau nya sih aku gabegitu suka tp kl abis dikeringin udh gabegitu bau jadi its ok :)"
dinanurhakim,4,30-07-2018 04:23 AM,hair mask yang bikin rambut lembut banget yang tahan berhari hari. apalagi rambut aku yang tebel pas abis pake ini enak banget kaya abis dari salon. cuma pemakaian nya harus diperhatiin kalo kebanyakan pakenya bikin rambut cepet lepek apalagi kalo pakai kerudung. biasanya kalo besoknya mau pake kerudung tapi hari ini mau keramas aku ga pake dulu karena bisa bikin cepet lepek
sherinatss,5,28-07-2018 06:43 PM,"Aku suka banget sama hair mask makarizo ini, rambutku itu tipe yg rusak dan kering. setelah pemakaian masker ini rambutku jd lebut banget dan harum bahkan rambtku lembut bertahan sampe 2hari kedepan. recomend banget deh buat yg rambutnya kering kaya aku"
